product_id,product_name,category,material,brand,price_usd,color,country_of_origin,rating,reviews_count,in_stock,merchant_source,sustainability_label
P000184,Virgin Paper Notebook,Office & Stationery,"Virgin Paper, Plastic Spiral",Mead,4.56,Natural,Usa,3.4,30352,True,Marketplace Y,None
P000185,Plastic Laundry Detergent Jug,Cleaning,"Petroleum Surfactants, Hdpe Plastic",Tide,15.67,Unknown,Sweden,4.0,8210,False,Marketplace Y,None
P000186,Plastic Dish Sponge,Kitchen & Dining,"Polyurethane, Polyester",Scotch-Brite,3.06,Grey,Sweden,3.6,22595,True,Online Shop A,None
P000187,Halogen Bulb,Electronics & Energy,"Glass, Halogen Gas, Tungsten",Sylvania,4.7,Beige,Italy,3.7,27237,True,Retailer X,None
P000188,Recycled Paper Towel,Kitchen & Dining,100% Recycled Paper,Seventh Generation,6.3,Pink,Sweden,4.9,18857,True,Brand Store Z,Fsc Certified
P000189,Virgin Printer Paper,Office & Stationery,Virgin Wood Pulp,Hp,9.43,Black,Netherlands,4.2,10401,True,Online Shop B,None
P000190,Single-Use Water Bottle,Food & Beverage,Pet Plastic,Dasani,1.44,Clear,Canada,4.4,31405,True,Retailer X,None
P000191,Paper-Based Pet Food Bag,Pet Care,"Kraft Paper, Foil Lining",Open Farm,45.53,Natural,Canada,4.1,18268,True,Retailer X,None
P000192,Nylon Floss Plastic Container,Healthcare & Wellness,"Nylon Fiber, Plastic Container",Oral-B,3.05,Brown,Netherlands,3.3,41914,False,Etsy,None
P000193,Plastic Pencil Case,Office & Stationery,Pvc Plastic,Zipit,8.71,Yellow,Sweden,3.6,24481,False,Target,None
P000194,Recycled Printer Paper,Office & Stationery,100% Post-Consumer Recycled Paper,Boise,14.42,Orange,Australia,4.3,1878,False,Walmart,Fsc Certified
P000195,Wool Dryer Balls,Cleaning,New Zealand Wool,Friendsheep,16.36,Beige,Unknown,3.3,26744,True,Online Shop B,Gots
P000196,Plastic Cutlery,Kitchen & Dining,Polystyrene Plastic,Generic,2.75,Red,Japan,4.1,19008,True,Online Shop B,None
P000197,Plastic Olive Oil Bottle,Food & Beverage,Pet Plastic,Generic,7.31,Unknown,Uk,4.3,41478,False,Greenshop,None
P000198,Plastic Stapler,Office & Stationery,"Abs Plastic, Metal",Swingline,6.2,Red,India,4.9,42263,False,Walmart,None
P000199,Bamboo Razor,Personal Care,"Bamboo, Steel Blade",Jungle Strider,14.96,Blue,Usa,3.3,1451,False,Brand Store Z,Eu Ecolabel
P000200,Glass Olive Oil Bottle,Food & Beverage,"Dark Glass, Metal Cap",California Olive Ranch,14.39,Blue,India,4.9,25418,False,Retailer X,None
P000201,Plastic Watering Can,Garden & Outdoors,Polypropylene Plastic,Bloem,14.08,Unknown,Unknown,3.9,21340,True,Brand Store Z,None
P000202,Plastic Cereal Bag,Food & Beverage,Bopp Plastic,Lucky Charms,4.72,Orange,Australia,5.0,45228,False,Etsy,None
P000203,Laundry Detergent Strips,Cleaning,"Plant-Based Surfactants, Paper Packaging",Tru Earth,18.93,Beige,Canada,4.0,42710,False,Online Shop A,Cosmos Natural
P000204,Plant-Based Cat Litter,Pet Care,"Corn, Wheat, Wood Fiber",World'S Best,22.47,Unknown,China,4.7,29146,True,Retailer X,None
P000205,Coconut Fiber Scrub Pad,Cleaning,"Coconut Coir, Natural Fiber",Ecoscrub,6.15,Blue,Netherlands,3.4,20309,True,Target,Cosmos Natural
P000206,Dish Soap Plastic Bottle,Cleaning,"Synthetic Surfactants, Plastic",Dawn,3.67,Beige,Sweden,4.8,21036,True,Marketplace Y,None
P000207,Bamboo Garden Stakes,Garden & Outdoors,Natural Bamboo,Bamboo Stake Co,7.78,Unknown,Brazil,3.8,3675,False,Brand Store Z,Fsc Certified
P000208,Compostable Dog Waste Bag,Pet Care,"Pbat, Pla Bioplastic",Earth Rated,13.13,Yellow,Italy,4.9,25418,True,Etsy,Bpi Certified
P000209,Single-Use Alkaline Battery,Electronics & Energy,"Alkaline, Zinc, Manganese",Duracell,11.0,Blue,Netherlands,3.8,20916,True,Etsy,None
P000210,Bamboo Toilet Brush,Cleaning,"Bamboo Handle, Plant Fiber",Bamboozle,15.2,Brown,Usa,4.0,37397,True,Online Shop A,Fsc Certified
P000211,Disposable Paper Filter,Kitchen & Dining,Bleached Paper,Melitta,4.97,Unknown,Usa,3.1,15356,True,Greenshop,None
P000212,Staple-Free Stapler,Office & Stationery,"Abs Plastic, Metal Blade",Kokuyo,8.93,Natural,Unknown,3.7,7595,True,Whole Foods,None
P000213,Recycled Cotton Tote,Fashion & Clothing,100% Recycled Cotton,Baggu,12.08,Unknown,Japan,4.0,12074,True,Whole Foods,Grs Certified
P000214,Reusable Mesh Bag,Food & Beverage,Organic Cotton Mesh,Alchemy Goods,9.04,Brown,Germany,4.3,49935,True,Retailer X,Gots
P000215,Wooden Spoon Set,Kitchen & Dining,Beechwood,Oxo,13.5,Natural,India,3.1,46753,True,Online Shop B,Fsc Certified
P000216,Plastic Dish Sponge,Kitchen & Dining,"Polyurethane, Polyester",Scotch-Brite,2.96,Green,Australia,4.5,1605,False,Ecoretail,None
P000217,Natural Bristle Toothbrush,Personal Care,"Wood, Natural Bristle",Naturdent,7.88,Clear,France,3.3,20604,False,Online Shop B,Eu Ecolabel
P000218,Plastic Shopping Bag,Food & Beverage,Hdpe Plastic,Generic,0.11,Unknown,Brazil,3.5,43182,True,Walmart,None
P000219,Plastic Dog Waste Bag,Pet Care,Ldpe Plastic,Dogipot,9.95,Yellow,Japan,3.3,1646,True,Ecoretail,None
P000220,Natural Rubber Hot Water Bottle,Healthcare & Wellness,Natural Rubber,Fashy,16.03,Unknown,Usa,3.1,3857,False,Target,None
P000221,Glass Pasta Jar,Food & Beverage,"Glass, Metal Lid",Rustichella,7.97,Pink,China,4.5,5301,True,Etsy,None
P000222,Cardboard Binder,Office & Stationery,Recycled Cardboard,Avery,6.37,White,Sweden,4.2,13390,True,Amazon,Fsc Certified
P000223,Jute Garden Twine,Garden & Outdoors,Natural Jute Fiber,Luster Leaf,4.54,Unknown,Sweden,3.7,25418,False,Target,None
P000224,Neem Oil Pest Spray,Garden & Outdoors,"Cold-Pressed Neem Oil, Water",Garden Safe,10.6,Purple,France,4.6,25418,True,Ecoretail,Omri Listed
P000225,Glass Jar Set,Kitchen & Dining,"Glass, Metal Lid",Ball,14.84,Beige,Uk,4.7,528,True,Target,None
P000226,Compostable Cup,Kitchen & Dining,Pla Bioplastic,World Centric,0.48,Brown,Netherlands,4.3,24712,True,Online Shop A,Bpi Certified
P000227,Plastic Shampoo Bottle,Personal Care,Hdpe Plastic,Head & Shoulders,5.26,Unknown,Usa,3.2,38218,True,Etsy,None
P000228,Plastic Pet Food Bag,Pet Care,Multi-Layer Plastic,Blue Buffalo,38.11,Brown,Sweden,4.8,44578,False,Online Shop B,None
P000229,Compostable Cup,Kitchen & Dining,Pla Bioplastic,World Centric,0.48,Grey,China,4.3,25418,True,Retailer X,Bpi Certified
P000230,Disposable Baby Wipes,Baby & Kids,"Polyester, Water, Preservatives",Huggies,4.64,Yellow,Sweden,4.7,8973,False,Online Shop B,None
P000231,Recycled Laptop Bag,Electronics & Energy,Recycled Pet Bottles,Patagonia,95.86,Unknown,Australia,4.3,20387,True,Amazon,Grs Certified
P000232,Galvanized Steel Watering Can,Garden & Outdoors,Galvanized Steel,Haws,33.15,Orange,Canada,4.4,25828,False,Online Shop A,None
P000233,Leather Belt,Fashion & Clothing,Genuine Leather,Fossil,50.5,Clear,Italy,4.3,27240,True,Amazon,None
P000234,Plastic Cotton Swabs,Personal Care,"Plastic, Cotton",Q-Tips,2.83,Green,Germany,3.7,23045,True,Retailer X,None
P000235,Aluminum Foil,Kitchen & Dining,Aluminum,Reynolds,5.36,Orange,France,5.0,18625,True,Marketplace Y,None
P000236,Wooden Spoon Set,Kitchen & Dining,Beechwood,Oxo,13.4,Brown,France,3.5,35767,True,Ecoretail,Fsc Certified
P000237,Plastic Pencil Case,Office & Stationery,Pvc Plastic,Zipit,8.75,Clear,Italy,3.0,26925,True,Amazon,None
P000238,Conventional Denim Jeans,Fashion & Clothing,"98% Cotton, 2% Elastane",Levi'S,65.37,Natural,China,4.7,30229,True,Walmart,None
P000239,Halogen Bulb,Electronics & Energy,"Glass, Halogen Gas, Tungsten",Sylvania,5.39,Blue,Germany,4.8,41339,True,Online Shop B,None
P000240,Battery Garden Light,Electronics & Energy,"Plastic, Alkaline Batteries",Hampton Bay,18.04,Orange,China,4.0,25485,True,Marketplace Y,None
P000241,Plastic Binder,Office & Stationery,Polypropylene Plastic,Avery,5.01,Clear,Brazil,4.6,5827,False,Marketplace Y,None
P000242,Bamboo Toilet Brush,Cleaning,"Bamboo Handle, Plant Fiber",Bamboozle,14.28,Unknown,Brazil,3.7,5156,True,Walmart,Fsc Certified
P000243,Bamboo Dish Brush,Kitchen & Dining,"Bamboo, Plant Fiber Bristles",Full Circle,7.07,Clear,France,3.4,49989,True,Marketplace Y,Fsc Certified
P000244,Recycled Material Pet Bed,Pet Care,"Recycled Pet Fill, Cotton Cover",P.L.A.Y.,50.19,Unknown,Germany,3.9,759,False,Etsy,Grs Certified
P000245,Linen Shirt,Fashion & Clothing,100% European Linen,Quince,45.05,Beige,Canada,3.7,41021,False,Brand Store Z,Oeko-Tex
P000246,Rechargeable Aa Battery,Electronics & Energy,Nickel-Metal Hydride (Nimh),Eneloop,17.76,Beige,Japan,3.9,15455,True,Ecoretail,None
P000247,Plastic Produce Bag,Kitchen & Dining,Ldpe Plastic,Generic,0.05,Clear,Germany,4.6,45581,True,Target,None
P000248,Plastic Bath Toy,Baby & Kids,"Pvc, Abs Plastic",Munchkin,7.68,Unknown,Sweden,4.0,27358,True,Online Shop B,None
P000249,Glass Pasta Jar,Food & Beverage,"Glass, Metal Lid",Rustichella,8.16,Purple,Germany,3.1,16755,False,Target,None
P000250,Dish Soap Bar,Cleaning,"Plant-Based Oils, Cardboard Packaging",Zero Waste Chef,8.19,Orange,Netherlands,3.7,48197,True,Marketplace Y,Cosmos Natural
P000251,Beeswax Crayons,Baby & Kids,"Beeswax, Natural Pigments",Stockmar,16.49,Clear,China,4.2,39664,True,Online Shop B,None
P000252,Shampoo Bar Lavender,Personal Care,"Natural Oils, Coconut",Lush,10.94,Red,Germany,3.7,9600,True,Brand Store Z,Cosmos Organic
P000253,Stainless Steel Kids Lunchbox,Baby & Kids,18/8 Stainless Steel,Planetbox,48.26,Orange,Australia,3.9,1661,True,Marketplace Y,None
P000254,Compostable Diaper,Baby & Kids,"Plant-Based Materials, Pla",Eco By Naty,0.48,Natural,Italy,4.8,1031,True,Greenshop,Nordic Swan
P000255,Cotton String Mop,Cleaning,"100% Cotton, Wood Handle",Libman,17.6,Black,China,4.0,27804,True,Greenshop,None
P000256,Oxygen Bleach Powder,Cleaning,"Sodium Percarbonate, Cardboard Box",Oxiclean,12.62,Yellow,Australia,4.1,28084,True,Marketplace Y,None
P000257,Disposable Cotton Pads,Personal Care,"Cotton, Polyester Blend",Swisspers,3.55,Natural,France,4.6,25418,True,Target,None
P000258,Plastic Hot Water Bottle,Healthcare & Wellness,Pvc Plastic,Medline,9.89,Natural,Canada,3.2,9807,True,Walmart,None
P000259,Clay Cat Litter,Pet Care,Sodium Bentonite Clay,Tidy Cats,15.46,Red,India,4.0,659,True,Amazon,None
P000260,Cotton String Mop,Cleaning,"100% Cotton, Wood Handle",Libman,18.96,Blue,Sweden,4.0,29158,True,Retailer X,None
P000261,Standard Electric Kettle,Electronics & Energy,"Plastic, Stainless Steel Element",Hamilton Beach,22.4,Unknown,Netherlands,4.6,22046,True,Marketplace Y,None
P000262,Glass Water Bottle,Kitchen & Dining,"Borosilicate Glass, Silicone Sleeve",Lifefactory,27.47,Unknown,Japan,4.2,34890,True,Target,None
P000263,Plastic Phone Case,Electronics & Energy,Polycarbonate Plastic,Otterbox,21.68,Unknown,Brazil,4.0,10835,False,Ecoretail,None
P000264,Plastic Conditioner Bottle,Personal Care,Hdpe Plastic,Pantene,5.45,Unknown,Germany,3.5,37489,True,Retailer X,None
P000265,Plastic Juice Bottle,Food & Beverage,Pet Plastic,Tropicana,4.39,Natural,France,3.2,1439,True,Brand Store Z,None
P000266,Reusable Fabric Face Mask,Healthcare & Wellness,"100% Cotton, Elastic",Adidas,14.24,Yellow,China,3.4,25418,False,Online Shop A,None
P000267,Stainless Steel Container,Kitchen & Dining,18/8 Stainless Steel,Lunchbots,25.49,Orange,Japan,3.6,38282,True,Amazon,B Corp
P000268,Oxygen Bleach Powder,Cleaning,"Sodium Percarbonate, Cardboard Box",Oxiclean,11.01,Purple,France,4.4,35173,False,Whole Foods,None
P000269,Paper-Based Pet Food Bag,Pet Care,"Kraft Paper, Foil Lining",Open Farm,44.65,Brown,Canada,4.8,24962,True,Greenshop,None
P000270,Stainless Steel Baby Cup,Baby & Kids,Food-Grade Stainless Steel,Pura,14.8,Unknown,Unknown,4.2,25418,True,Etsy,None
P000271,Silk Dental Floss,Personal Care,"Silk, Beeswax",Cocofloss,9.63,Natural,Italy,4.4,34872,True,Amazon,Leaping Bunny
P000272,Recycled Nylon Swimwear,Fashion & Clothing,Econyl Recycled Nylon,Girlfriend Collective,74.99,Pink,Netherlands,3.2,25418,True,Amazon,Grs Certified
P000273,Recycled Plastic Toothbrush,Personal Care,Recycled Plastic,Renew,4.27,Green,Australia,3.6,45618,True,Whole Foods,Grs Certified
P000274,Virgin Polyester Hoodie,Fashion & Clothing,100% Polyester,H&M,22.01,Unknown,Unknown,4.4,20972,True,Greenshop,None
P000275,Disposable Cotton Pads,Personal Care,"Cotton, Polyester Blend",Swisspers,4.27,Brown,Germany,3.8,31914,True,Online Shop A,None
P000276,Silk Dental Floss,Personal Care,"Silk, Beeswax",Cocofloss,7.97,Pink,China,4.5,37995,True,Retailer X,Leaping Bunny
P000277,Organic Cotton T-Shirt,Fashion & Clothing,100% Organic Cotton,Patagonia,39.07,Unknown,Japan,3.3,20958,True,Marketplace Y,Gots
P000278,Bamboo Cutlery Set,Kitchen & Dining,Bamboo,To-Go Ware,11.57,Grey,Sweden,4.0,19049,False,Etsy,Fsc Certified
P000279,Natural Deodorant Stick,Personal Care,"Beeswax, Coconut Oil",Schmidt'S,9.4,Natural,Germany,4.4,26028,True,Etsy,Leaping Bunny
P000280,Plastic Lip Balm Tube,Personal Care,"Petroleum, Plastic",Chapstick,2.61,Green,India,3.5,44635,True,Marketplace Y,None
P000281,Plastic Honey Bottle,Food & Beverage,Hdpe Plastic,Sue Bee,6.65,Natural,Sweden,4.5,46302,True,Target,None
P000282,Nylon Dog Collar,Pet Care,"Nylon, Plastic Buckle",Blueberry Pet,12.66,Unknown,India,4.6,25418,True,Target,None
P000283,Recycled Plastic Planter,Garden & Outdoors,100% Recycled Hdpe,Bloem,19.48,Green,Australia,5.0,38633,False,Online Shop A,Grs Certified
P000284,Beeswax Crayons,Baby & Kids,"Beeswax, Natural Pigments",Stockmar,13.23,Brown,Netherlands,3.2,25418,False,Walmart,None
P000285,Stainless Steel Water Bottle,Kitchen & Dining,18/8 Stainless Steel,Hydro Flask,37.61,Purple,Canada,4.5,25418,True,Etsy,B Corp
P000286,Plastic Honey Bottle,Food & Beverage,Hdpe Plastic,Sue Bee,6.85,Clear,Brazil,3.2,36920,True,Online Shop A,None
P000287,Vinyl Dog Toy,Pet Care,Pvc Vinyl,Kong,9.0,Grey,India,4.9,42563,False,Greenshop,None
P000288,Cork Laptop Sleeve,Electronics & Energy,"Natural Cork, Cotton Lining",Corkor,33.85,Purple,Sweden,4.2,36840,True,Amazon,None
P000289,Recycled Plastic Toothbrush,Personal Care,Recycled Plastic,Renew,3.77,Purple,China,3.9,28819,True,Retailer X,Grs Certified
P000290,Vegan Sneakers,Fashion & Clothing,"Recycled Pet, Natural Rubber Sole",Veja,147.15,Orange,Uk,4.6,8669,True,Marketplace Y,Fair Trade
P000291,Reef-Safe Sunscreen Bar,Healthcare & Wellness,"Zinc Oxide, Coconut Oil, Beeswax",Raw Elements,15.45,Clear,Japan,4.2,21116,True,Online Shop A,Reef Safe Certified
P000292,Bamboo Cutting Board,Kitchen & Dining,Bamboo,Totally Bamboo,18.28,Purple,France,3.4,18073,True,Online Shop A,Fsc Certified
P000293,Bamboo Dish Brush,Kitchen & Dining,"Bamboo, Plant Fiber Bristles",Full Circle,7.1,Beige,China,3.0,16130,True,Whole Foods,Fsc Certified
P000294,Petroleum Lip Balm Plastic,Healthcare & Wellness,"Petrolatum, Plastic Tube",Vaseline,2.75,Natural,Sweden,4.6,5862,True,Etsy,None
P000295,Nylon Dog Leash,Pet Care,"Nylon, Metal Hardware",Ruffwear,27.69,Grey,Uk,3.7,25418,True,Online Shop B,None
P000296,Glass Food Container,Kitchen & Dining,"Borosilicate Glass, Silicone Lid",Pyrex,22.37,Unknown,Usa,3.2,42106,True,Online Shop B,None
P000297,Dish Soap Plastic Bottle,Cleaning,"Synthetic Surfactants, Plastic",Dawn,3.72,Natural,Italy,4.9,20252,True,Etsy,None
P000298,Compostable Tape,Office & Stationery,"Cellulose, Natural Rubber Adhesive",Nitto,7.24,Clear,Canada,4.7,28878,True,Ecoretail,Bpi Certified
P000299,Compostable Diaper,Baby & Kids,"Plant-Based Materials, Pla",Eco By Naty,0.49,Brown,Italy,3.4,12543,True,Online Shop B,Nordic Swan
P000300,Wooden Crib,Baby & Kids,"Solid Pine Wood, Non-Toxic Paint",Babyletto,384.86,Unknown,Canada,4.1,23702,True,Brand Store Z,Greenguard Gold
P000301,Recycled Paper Towel,Kitchen & Dining,100% Recycled Paper,Seventh Generation,5.51,Beige,Netherlands,5.0,1725,True,Online Shop A,Fsc Certified
P000302,Recycled Plastic Toothbrush,Personal Care,Recycled Plastic,Renew,3.89,White,China,3.8,14716,True,Online Shop B,Grs Certified
P000303,Glass Water Bottle,Kitchen & Dining,"Borosilicate Glass, Silicone Sleeve",Lifefactory,27.25,Unknown,Germany,3.8,3148,True,Etsy,None
P000304,Virgin Sticky Notes,Office & Stationery,"Virgin Paper, Acrylic Adhesive",Post-It,3.77,Orange,Uk,4.9,41590,True,Online Shop B,None
P000305,Bamboo Cotton Swabs,Personal Care,"Bamboo, Cotton",Ecoswab,4.81,Pink,China,4.4,4153,True,Amazon,Fsc Certified
P000306,Reusable Aluminum Foil,Kitchen & Dining,Recycled Aluminum,If You Care,7.71,Clear,Sweden,4.4,49259,True,Greenshop,Grs Certified
P000307,Smart Power Strip,Electronics & Energy,"Abs Plastic, Copper",Kasa,28.85,Brown,France,3.6,7640,True,Marketplace Y,Energy Star
P000308,Disposable Diaper,Baby & Kids,"Polypropylene, Polyethylene, Sap",Pampers,0.29,Clear,Japan,4.0,25418,True,Etsy,None
P000309,Reusable Mesh Bag,Food & Beverage,Organic Cotton Mesh,Alchemy Goods,9.17,Blue,Usa,3.8,34901,True,Retailer X,Gots
P000310,Natural Rubber Gloves,Cleaning,Natural Rubber,Mapa,6.3,Black,Australia,3.5,3183,True,Greenshop,None
P000311,Wooden Cutting Board,Kitchen & Dining,Acacia Wood,Boardsmith,46.67,Yellow,Usa,3.3,36150,True,Walmart,Fsc Certified
P000312,Mouthwash Plastic Bottle,Healthcare & Wellness,"Water, Alcohol, Plastic Bottle",Listerine,5.77,Unknown,Germany,4.7,48550,False,Brand Store Z,None
P000313,Aluminum Deodorant,Personal Care,"Aluminum, Plastic",Sure,3.87,Orange,Unknown,4.0,3184,True,Walmart,None
P000314,Neem Oil Pest Spray,Garden & Outdoors,"Cold-Pressed Neem Oil, Water",Garden Safe,9.62,White,Brazil,3.7,15829,True,Whole Foods,Omri Listed
P000315,Polyester Leggings,Fashion & Clothing,"88% Polyester, 12% Spandex",Lululemon,108.97,Blue,Italy,3.1,28400,True,Online Shop B,None
P000316,Safety Razor Metal,Personal Care,Stainless Steel,Merkur,34.13,Unknown,Sweden,3.3,27734,True,Online Shop A,Zero Waste Certified
P000317,Bamboo Dish Brush,Kitchen & Dining,"Bamboo, Plant Fiber Bristles",Full Circle,6.77,Orange,Japan,4.4,41215,False,Ecoretail,Fsc Certified
P000318,Cork Belt,Fashion & Clothing,"Cork, Cotton Lining",Corkor,29.71,Orange,Unknown,3.6,7268,True,Online Shop A,Vegan Society
P000319,Compostable Coffee Bag,Food & Beverage,"Kraft Paper, Pla Lining",Counter Culture,15.64,Beige,Unknown,4.3,21308,True,Brand Store Z,Bpi Certified
P000320,Plastic Ruler,Office & Stationery,Polystyrene Plastic,Staedtler,2.03,Grey,India,3.5,43435,True,Whole Foods,None
P000321,Mouthwash Tablets,Personal Care,"Sodium Bicarbonate, Natural",Unpaste,9.57,Brown,Italy,3.1,24995,False,Brand Store Z,Cosmos Natural
P000322,Paper Straw,Kitchen & Dining,"Paper, Food-Safe Coating",Aardvark,4.08,Red,Italy,3.6,49478,False,Amazon,Fsc Certified
P000323,Plastic Crib,Baby & Kids,"Abs Plastic, Steel Hardware",Delta Children,153.71,Unknown,Usa,3.3,29251,True,Ecoretail,None
P000324,Beeswax Crayons,Baby & Kids,"Beeswax, Natural Pigments",Stockmar,15.92,Beige,Sweden,3.8,10231,True,Target,None
P000325,Cotton Produce Bag,Kitchen & Dining,Organic Cotton Mesh,Colony Co,10.42,Natural,Japan,3.0,29314,True,Brand Store Z,Gots
P000326,Aluminum Foil,Kitchen & Dining,Aluminum,Reynolds,6.68,Grey,France,4.0,26634,False,Amazon,None
P000327,Synthetic Wood Polish,Cleaning,"Silicone, Petroleum Distillates, Aerosol",Pledge,5.88,Yellow,Sweden,4.0,1608,True,Amazon,None
P000328,Natural Rubber Hose,Garden & Outdoors,Natural Rubber,Gilmour,26.39,Purple,Usa,3.6,22149,True,Greenshop,None
P000329,Silicone Food Wrap,Kitchen & Dining,Silicone,Stasher,12.15,Grey,Italy,4.8,46489,True,Retailer X,None
P000330,Wool Sweater,Fashion & Clothing,100% Merino Wool,Icebreaker,151.09,Unknown,Netherlands,3.2,4008,True,Online Shop B,Zq Merino
P000331,Plastic Landscape Fabric,Garden & Outdoors,Polypropylene Plastic,Dewitt,13.5,Purple,Italy,3.8,35399,True,Online Shop A,None
P000332,Synthetic Garden Gloves,Garden & Outdoors,"Nylon, Nitrile Coating",Mechanix,10.25,White,Germany,4.4,27000,True,Walmart,None
P000333,Plastic Phone Case,Electronics & Energy,Polycarbonate Plastic,Otterbox,21.34,Unknown,Sweden,3.0,40102,True,Marketplace Y,None
P000334,Single-Use Plastic Bottle,Kitchen & Dining,Pet Plastic,Evian,1.98,Purple,Netherlands,4.3,37828,True,Marketplace Y,None
P000335,Silicone Baking Mat,Kitchen & Dining,Food-Grade Silicone,Silpat,21.03,Blue,France,4.0,4758,True,Target,None
P000336,Stainless Steel Water Bottle,Kitchen & Dining,18/8 Stainless Steel,Hydro Flask,31.91,Grey,Japan,3.1,30094,False,Walmart,B Corp
P000337,Recycled Paper Notebook,Office & Stationery,"100% Recycled Paper, Cardboard Cover",Ecosystem,10.33,Clear,Italy,4.3,32831,True,Amazon,Fsc Certified
P000338,Natural Insect Repellent,Healthcare & Wellness,"Citronella, Eucalyptus, Glass Spray",Badger,10.83,Unknown,Unknown,3.0,17805,True,Brand Store Z,Cosmos Natural
P000339,Plantable Pencil,Office & Stationery,"Recycled Newspaper, Seed Capsule",Sprout,9.96,Blue,China,4.7,26838,True,Target,None
P000340,Charcoal Toothbrush,Personal Care,"Bamboo, Charcoal Bristles",Charcoalco,6.62,Black,Uk,4.6,4856,True,Retailer X,Gots
P000341,Dish Soap Bar,Cleaning,"Plant-Based Oils, Cardboard Packaging",Zero Waste Chef,8.85,Orange,Netherlands,3.7,19532,True,Greenshop,Cosmos Natural
P000342,Canvas Pencil Case,Office & Stationery,100% Cotton Canvas,Scout,16.66,Beige,Canada,3.4,40636,True,Target,None
P000343,Plastic Bath Toy,Baby & Kids,"Pvc, Abs Plastic",Munchkin,7.97,Orange,Sweden,3.4,36757,False,Online Shop B,None
