product_id,product_name,category,material,brand,price_usd,rating,reviews_count,sustainability_label,is_eco_material,is_toxic_material,is_biodegradable,is_recyclable,is_reusable,is_plastic_free,is_organic,is_recycled_material,eco_score,is_sustainable
P000176,Pvc Garden Hose,Garden & Outdoors,Pvc Plastic,Flexzilla,27.87,4.0,40911,,1,1,1,0,0,0,0,0,0,0
P000177,Gas Lawn Mower,Garden & Outdoors,"Steel, Aluminum, Gasoline Engine",Honda,390.28,3.9,25418,,1,0,0,1,1,0,0,0,40,1
P000178,Bamboo Pen,Office & Stationery,"Bamboo Barrel, Recycled Ink Cartridge",Bambu,4.58,3.5,27671,Fsc Certified,1,0,1,1,1,1,0,1,100,1
P000179,Organic Cotton Baby Onesie,Baby & Kids,100% Organic Cotton,Burt'S Bees Baby,13.34,3.3,25418,Gots,1,0,1,0,1,1,1,0,85,1
P000180,Recycled Pet Dog Leash,Pet Care,Recycled Pet Bottles,Found My Animal,31.3,3.3,14393,Grs Certified,1,0,0,1,0,0,0,1,40,1
P000181,Wood Chip Mulch,Garden & Outdoors,Natural Wood Chips,Back To Nature,9.5,4.3,27921,,1,0,1,0,0,1,1,0,50,1
P000182,Recycled Printer Paper,Office & Stationery,100% Post-Consumer Recycled Paper,Boise,12.63,4.8,43613,Fsc Certified,1,0,1,1,0,0,0,1,65,1
P000183,Deodorant Crystal,Personal Care,Potassium Alum,Thai Crystal,7.94,3.7,38641,Cosmos Natural,0,0,0,0,0,0,0,0,8,1
P000184,Virgin Paper Notebook,Office & Stationery,"Virgin Paper, Plastic Spiral",Mead,4.56,3.4,30352,,1,0,1,1,0,0,0,0,45,1
P000185,Plastic Laundry Detergent Jug,Cleaning,"Petroleum Surfactants, Hdpe Plastic",Tide,15.67,4.0,8210,,1,1,1,0,0,0,0,0,0,0
P000186,Plastic Dish Sponge,Kitchen & Dining,"Polyurethane, Polyester",Scotch-Brite,3.06,3.6,22595,,0,1,0,0,0,0,0,0,0,0
P000187,Halogen Bulb,Electronics & Energy,"Glass, Halogen Gas, Tungsten",Sylvania,4.7,3.7,27237,,1,0,0,1,1,1,0,0,55,1
P000188,Recycled Paper Towel,Kitchen & Dining,100% Recycled Paper,Seventh Generation,6.3,4.9,18857,Fsc Certified,1,0,1,1,0,0,0,1,65,1
P000189,Virgin Printer Paper,Office & Stationery,Virgin Wood Pulp,Hp,9.43,4.2,10401,,1,0,1,0,0,1,0,0,40,1
P000190,Single-Use Water Bottle,Food & Beverage,Pet Plastic,Dasani,1.44,4.4,31405,,1,0,1,0,0,0,0,0,25,1
P000191,Paper-Based Pet Food Bag,Pet Care,"Kraft Paper, Foil Lining",Open Farm,45.53,4.1,18268,,1,0,1,1,0,0,0,0,45,1
P000192,Nylon Floss Plastic Container,Healthcare & Wellness,"Nylon Fiber, Plastic Container",Oral-B,3.05,3.3,41914,,1,1,1,0,0,0,0,0,0,0
P000193,Plastic Pencil Case,Office & Stationery,Pvc Plastic,Zipit,8.71,3.6,24481,,1,1,1,0,0,0,0,0,0,0
P000194,Recycled Printer Paper,Office & Stationery,100% Post-Consumer Recycled Paper,Boise,14.42,4.3,1878,Fsc Certified,1,0,1,1,0,0,0,1,65,1
P000195,Wool Dryer Balls,Cleaning,New Zealand Wool,Friendsheep,16.36,3.3,26744,Gots,1,0,1,0,1,1,0,0,75,1
P000196,Plastic Cutlery,Kitchen & Dining,Polystyrene Plastic,Generic,2.75,4.1,19008,,1,1,1,0,0,0,0,0,0,0
P000197,Plastic Olive Oil Bottle,Food & Beverage,Pet Plastic,Generic,7.31,4.3,41478,,1,0,1,0,0,0,0,0,25,1
P000198,Plastic Stapler,Office & Stationery,"Abs Plastic, Metal",Swingline,6.2,4.9,42263,,1,1,1,1,0,0,0,0,15,0
P000199,Bamboo Razor,Personal Care,"Bamboo, Steel Blade",Jungle Strider,14.96,3.3,1451,Eu Ecolabel,1,0,1,1,1,1,0,0,95,1
P000200,Glass Olive Oil Bottle,Food & Beverage,"Dark Glass, Metal Cap",California Olive Ranch,14.39,4.9,25418,,1,0,0,1,1,1,0,0,55,1
P000201,Plastic Watering Can,Garden & Outdoors,Polypropylene Plastic,Bloem,14.08,3.9,21340,,1,1,1,0,0,0,0,0,0,0
P000202,Plastic Cereal Bag,Food & Beverage,Bopp Plastic,Lucky Charms,4.72,5.0,45228,,1,0,1,0,0,0,0,0,25,1
P000203,Laundry Detergent Strips,Cleaning,"Plant-Based Surfactants, Paper Packaging",Tru Earth,18.93,4.0,42710,Cosmos Natural,1,0,1,1,0,0,1,0,63,1
P000204,Plant-Based Cat Litter,Pet Care,"Corn, Wheat, Wood Fiber",World'S Best,22.47,4.7,29146,,1,0,1,0,0,1,0,0,40,1
P000205,Coconut Fiber Scrub Pad,Cleaning,"Coconut Coir, Natural Fiber",Ecoscrub,6.15,3.4,20309,Cosmos Natural,1,0,1,0,0,0,1,0,43,1
P000206,Dish Soap Plastic Bottle,Cleaning,"Synthetic Surfactants, Plastic",Dawn,3.67,4.8,21036,,1,1,1,0,0,0,0,0,0,0
P000207,Bamboo Garden Stakes,Garden & Outdoors,Natural Bamboo,Bamboo Stake Co,7.78,3.8,3675,Fsc Certified,1,0,1,0,1,1,1,0,80,1
P000208,Compostable Dog Waste Bag,Pet Care,"Pbat, Pla Bioplastic",Earth Rated,13.13,4.9,25418,Bpi Certified,1,0,1,0,0,0,0,0,35,1
P000209,Single-Use Alkaline Battery,Electronics & Energy,"Alkaline, Zinc, Manganese",Duracell,11.0,3.8,20916,,0,0,0,0,0,0,0,0,0,0
P000210,Bamboo Toilet Brush,Cleaning,"Bamboo Handle, Plant Fiber",Bamboozle,15.2,4.0,37397,Fsc Certified,1,0,1,0,1,1,0,0,70,1
P000211,Disposable Paper Filter,Kitchen & Dining,Bleached Paper,Melitta,4.97,3.1,15356,,1,1,1,1,0,0,0,0,15,0
P000212,Staple-Free Stapler,Office & Stationery,"Abs Plastic, Metal Blade",Kokuyo,8.93,3.7,7595,,1,1,1,1,0,0,0,0,15,0
P000213,Recycled Cotton Tote,Fashion & Clothing,100% Recycled Cotton,Baggu,12.08,4.0,12074,Grs Certified,1,0,1,1,1,1,0,1,100,1
P000214,Reusable Mesh Bag,Food & Beverage,Organic Cotton Mesh,Alchemy Goods,9.04,4.3,49935,Gots,1,0,1,0,1,1,1,0,85,1
P000215,Wooden Spoon Set,Kitchen & Dining,Beechwood,Oxo,13.5,3.1,46753,Fsc Certified,1,0,1,0,0,1,0,0,50,1
P000216,Plastic Dish Sponge,Kitchen & Dining,"Polyurethane, Polyester",Scotch-Brite,2.96,4.5,1605,,0,1,0,0,0,0,0,0,0,0
P000217,Natural Bristle Toothbrush,Personal Care,"Wood, Natural Bristle",Naturdent,7.88,3.3,20604,Eu Ecolabel,1,0,1,0,0,1,1,0,65,1
P000218,Plastic Shopping Bag,Food & Beverage,Hdpe Plastic,Generic,0.11,3.5,43182,,1,0,1,0,0,0,0,0,25,1
P000219,Plastic Dog Waste Bag,Pet Care,Ldpe Plastic,Dogipot,9.95,3.3,1646,,1,0,1,0,0,0,0,0,25,1
P000220,Natural Rubber Hot Water Bottle,Healthcare & Wellness,Natural Rubber,Fashy,16.03,3.1,3857,,1,0,1,0,1,1,1,0,70,1
P000221,Glass Pasta Jar,Food & Beverage,"Glass, Metal Lid",Rustichella,7.97,4.5,5301,,1,0,0,1,1,1,0,0,55,1
P000222,Cardboard Binder,Office & Stationery,Recycled Cardboard,Avery,6.37,4.2,13390,Fsc Certified,1,0,0,1,0,0,0,1,40,1
P000223,Jute Garden Twine,Garden & Outdoors,Natural Jute Fiber,Luster Leaf,4.54,3.7,25418,,1,0,1,0,0,0,1,0,35,1
P000224,Neem Oil Pest Spray,Garden & Outdoors,"Cold-Pressed Neem Oil, Water",Garden Safe,10.6,4.6,25418,Omri Listed,0,0,0,0,0,0,0,0,8,1
P000225,Glass Jar Set,Kitchen & Dining,"Glass, Metal Lid",Ball,14.84,4.7,528,,1,0,0,1,1,1,0,0,55,1
P000226,Compostable Cup,Kitchen & Dining,Pla Bioplastic,World Centric,0.48,4.3,24712,Bpi Certified,1,0,1,0,0,0,0,0,35,1
P000227,Plastic Shampoo Bottle,Personal Care,Hdpe Plastic,Head & Shoulders,5.26,3.2,38218,,1,0,1,0,0,0,0,0,25,1
P000228,Plastic Pet Food Bag,Pet Care,Multi-Layer Plastic,Blue Buffalo,38.11,4.8,44578,,1,0,1,0,0,0,0,0,25,1
P000229,Compostable Cup,Kitchen & Dining,Pla Bioplastic,World Centric,0.48,4.3,25418,Bpi Certified,1,0,1,0,0,0,0,0,35,1
P000230,Disposable Baby Wipes,Baby & Kids,"Polyester, Water, Preservatives",Huggies,4.64,4.7,8973,,0,1,0,0,0,0,0,0,0,0
P000231,Recycled Laptop Bag,Electronics & Energy,Recycled Pet Bottles,Patagonia,95.86,4.3,20387,Grs Certified,1,0,0,1,0,0,0,1,40,1
P000232,Galvanized Steel Watering Can,Garden & Outdoors,Galvanized Steel,Haws,33.15,4.4,25828,,0,0,0,1,0,0,0,0,20,0
P000233,Leather Belt,Fashion & Clothing,Genuine Leather,Fossil,50.5,4.3,27240,,0,0,0,0,0,0,0,0,0,0
P000234,Plastic Cotton Swabs,Personal Care,"Plastic, Cotton",Q-Tips,2.83,3.7,23045,,1,0,1,0,1,1,0,0,60,1
P000235,Aluminum Foil,Kitchen & Dining,Aluminum,Reynolds,5.36,5.0,18625,,1,0,0,1,1,0,0,0,40,1
P000236,Wooden Spoon Set,Kitchen & Dining,Beechwood,Oxo,13.4,3.5,35767,Fsc Certified,1,0,1,0,0,1,0,0,50,1
P000237,Plastic Pencil Case,Office & Stationery,Pvc Plastic,Zipit,8.75,3.0,26925,,1,1,1,0,0,0,0,0,0,0
P000238,Conventional Denim Jeans,Fashion & Clothing,"98% Cotton, 2% Elastane",Levi'S,65.37,4.7,30229,,1,0,1,0,1,1,0,0,60,1
P000239,Halogen Bulb,Electronics & Energy,"Glass, Halogen Gas, Tungsten",Sylvania,5.39,4.8,41339,,1,0,0,1,1,1,0,0,55,1
P000240,Battery Garden Light,Electronics & Energy,"Plastic, Alkaline Batteries",Hampton Bay,18.04,4.0,25485,,1,0,1,0,0,0,0,0,25,1
P000241,Plastic Binder,Office & Stationery,Polypropylene Plastic,Avery,5.01,4.6,5827,,1,1,1,0,0,0,0,0,0,0
P000242,Bamboo Toilet Brush,Cleaning,"Bamboo Handle, Plant Fiber",Bamboozle,14.28,3.7,5156,Fsc Certified,1,0,1,0,1,1,0,0,70,1
P000243,Bamboo Dish Brush,Kitchen & Dining,"Bamboo, Plant Fiber Bristles",Full Circle,7.07,3.4,49989,Fsc Certified,1,0,1,0,1,1,0,0,70,1
P000244,Recycled Material Pet Bed,Pet Care,"Recycled Pet Fill, Cotton Cover",P.L.A.Y.,50.19,3.9,759,Grs Certified,1,0,1,1,1,1,0,1,100,1
P000245,Linen Shirt,Fashion & Clothing,100% European Linen,Quince,45.05,3.7,41021,Oeko-Tex,1,0,1,0,0,0,0,0,35,1
P000246,Rechargeable Aa Battery,Electronics & Energy,Nickel-Metal Hydride (Nimh),Eneloop,17.76,3.9,15455,,0,0,0,1,0,0,0,0,20,0
P000247,Plastic Produce Bag,Kitchen & Dining,Ldpe Plastic,Generic,0.05,4.6,45581,,1,0,1,0,0,0,0,0,25,1
P000248,Plastic Bath Toy,Baby & Kids,"Pvc, Abs Plastic",Munchkin,7.68,4.0,27358,,1,1,1,0,0,0,0,0,0,0
P000249,Glass Pasta Jar,Food & Beverage,"Glass, Metal Lid",Rustichella,8.16,3.1,16755,,1,0,0,1,1,1,0,0,55,1
P000250,Dish Soap Bar,Cleaning,"Plant-Based Oils, Cardboard Packaging",Zero Waste Chef,8.19,3.7,48197,Cosmos Natural,1,0,1,1,0,0,1,0,63,1
P000251,Beeswax Crayons,Baby & Kids,"Beeswax, Natural Pigments",Stockmar,16.49,4.2,39664,,1,0,1,0,0,1,1,0,50,1
P000252,Shampoo Bar Lavender,Personal Care,"Natural Oils, Coconut",Lush,10.94,3.7,9600,Cosmos Organic,1,0,1,0,0,0,1,0,43,1
P000253,Stainless Steel Kids Lunchbox,Baby & Kids,18/8 Stainless Steel,Planetbox,48.26,3.9,1661,,1,0,0,1,1,1,0,0,55,1
P000254,Compostable Diaper,Baby & Kids,"Plant-Based Materials, Pla",Eco By Naty,0.48,4.8,1031,Nordic Swan,1,0,1,0,0,0,1,0,43,1
P000255,Cotton String Mop,Cleaning,"100% Cotton, Wood Handle",Libman,17.6,4.0,27804,,1,0,1,0,1,1,0,0,60,1
P000256,Oxygen Bleach Powder,Cleaning,"Sodium Percarbonate, Cardboard Box",Oxiclean,12.62,4.1,28084,,1,0,0,1,0,0,0,0,20,1
P000257,Disposable Cotton Pads,Personal Care,"Cotton, Polyester Blend",Swisspers,3.55,4.6,25418,,1,1,1,0,1,1,0,0,30,1
P000258,Plastic Hot Water Bottle,Healthcare & Wellness,Pvc Plastic,Medline,9.89,3.2,9807,,1,1,1,0,0,0,0,0,0,0
P000259,Clay Cat Litter,Pet Care,Sodium Bentonite Clay,Tidy Cats,15.46,4.0,659,,0,0,1,0,0,0,0,0,25,0
P000260,Cotton String Mop,Cleaning,"100% Cotton, Wood Handle",Libman,18.96,4.0,29158,,1,0,1,0,1,1,0,0,60,1
P000261,Standard Electric Kettle,Electronics & Energy,"Plastic, Stainless Steel Element",Hamilton Beach,22.4,4.6,22046,,1,0,1,1,1,1,0,0,80,1
P000262,Glass Water Bottle,Kitchen & Dining,"Borosilicate Glass, Silicone Sleeve",Lifefactory,27.47,4.2,34890,,1,0,0,1,1,1,0,0,55,1
P000263,Plastic Phone Case,Electronics & Energy,Polycarbonate Plastic,Otterbox,21.68,4.0,10835,,1,1,1,0,0,0,0,0,0,0
P000264,Plastic Conditioner Bottle,Personal Care,Hdpe Plastic,Pantene,5.45,3.5,37489,,1,0,1,0,0,0,0,0,25,1
P000265,Plastic Juice Bottle,Food & Beverage,Pet Plastic,Tropicana,4.39,3.2,1439,,1,0,1,0,0,0,0,0,25,1
P000266,Reusable Fabric Face Mask,Healthcare & Wellness,"100% Cotton, Elastic",Adidas,14.24,3.4,25418,,1,0,1,0,1,1,0,0,60,1
P000267,Stainless Steel Container,Kitchen & Dining,18/8 Stainless Steel,Lunchbots,25.49,3.6,38282,B Corp,1,0,0,1,1,1,0,0,65,1
P000268,Oxygen Bleach Powder,Cleaning,"Sodium Percarbonate, Cardboard Box",Oxiclean,11.01,4.4,35173,,1,0,0,1,0,0,0,0,20,1
P000269,Paper-Based Pet Food Bag,Pet Care,"Kraft Paper, Foil Lining",Open Farm,44.65,4.8,24962,,1,0,1,1,0,0,0,0,45,1
P000270,Stainless Steel Baby Cup,Baby & Kids,Food-Grade Stainless Steel,Pura,14.8,4.2,25418,,1,0,0,1,1,1,0,0,55,1
P000271,Silk Dental Floss,Personal Care,"Silk, Beeswax",Cocofloss,9.63,4.4,34872,Leaping Bunny,1,0,1,0,0,1,0,0,48,1
P000272,Recycled Nylon Swimwear,Fashion & Clothing,Econyl Recycled Nylon,Girlfriend Collective,74.99,3.2,25418,Grs Certified,1,1,0,1,0,0,0,1,10,1
P000273,Recycled Plastic Toothbrush,Personal Care,Recycled Plastic,Renew,4.27,3.6,45618,Grs Certified,1,0,1,1,0,0,0,1,65,1
P000274,Virgin Polyester Hoodie,Fashion & Clothing,100% Polyester,H&M,22.01,4.4,20972,,0,1,0,0,0,0,0,0,0,0
P000275,Disposable Cotton Pads,Personal Care,"Cotton, Polyester Blend",Swisspers,4.27,3.8,31914,,1,1,1,0,1,1,0,0,30,1
P000276,Silk Dental Floss,Personal Care,"Silk, Beeswax",Cocofloss,7.97,4.5,37995,Leaping Bunny,1,0,1,0,0,1,0,0,48,1
P000277,Organic Cotton T-Shirt,Fashion & Clothing,100% Organic Cotton,Patagonia,39.07,3.3,20958,Gots,1,0,1,0,1,1,1,0,85,1
P000278,Bamboo Cutlery Set,Kitchen & Dining,Bamboo,To-Go Ware,11.57,4.0,19049,Fsc Certified,1,0,1,0,1,1,0,0,70,1
P000279,Natural Deodorant Stick,Personal Care,"Beeswax, Coconut Oil",Schmidt'S,9.4,4.4,26028,Leaping Bunny,1,0,1,0,0,1,0,0,48,1
P000280,Plastic Lip Balm Tube,Personal Care,"Petroleum, Plastic",Chapstick,2.61,3.5,44635,,1,1,1,0,0,0,0,0,0,0
P000281,Plastic Honey Bottle,Food & Beverage,Hdpe Plastic,Sue Bee,6.65,4.5,46302,,1,0,1,0,0,0,0,0,25,1
P000282,Nylon Dog Collar,Pet Care,"Nylon, Plastic Buckle",Blueberry Pet,12.66,4.6,25418,,1,1,1,0,0,0,0,0,0,0
P000283,Recycled Plastic Planter,Garden & Outdoors,100% Recycled Hdpe,Bloem,19.48,5.0,38633,Grs Certified,1,0,0,1,0,0,0,1,40,1
P000284,Beeswax Crayons,Baby & Kids,"Beeswax, Natural Pigments",Stockmar,13.23,3.2,25418,,1,0,1,0,0,1,1,0,50,1
P000285,Stainless Steel Water Bottle,Kitchen & Dining,18/8 Stainless Steel,Hydro Flask,37.61,4.5,25418,B Corp,1,0,0,1,1,1,0,0,65,1
P000286,Plastic Honey Bottle,Food & Beverage,Hdpe Plastic,Sue Bee,6.85,3.2,36920,,1,0,1,0,0,0,0,0,25,1
P000287,Vinyl Dog Toy,Pet Care,Pvc Vinyl,Kong,9.0,4.9,42563,,0,1,0,0,0,0,0,0,0,0
P000288,Cork Laptop Sleeve,Electronics & Energy,"Natural Cork, Cotton Lining",Corkor,33.85,4.2,36840,,1,0,1,0,1,1,1,0,70,1
P000289,Recycled Plastic Toothbrush,Personal Care,Recycled Plastic,Renew,3.77,3.9,28819,Grs Certified,1,0,1,1,0,0,0,1,65,1
P000290,Vegan Sneakers,Fashion & Clothing,"Recycled Pet, Natural Rubber Sole",Veja,147.15,4.6,8669,Fair Trade,1,0,1,1,1,1,1,1,100,1
P000291,Reef-Safe Sunscreen Bar,Healthcare & Wellness,"Zinc Oxide, Coconut Oil, Beeswax",Raw Elements,15.45,4.2,21116,Reef Safe Certified,1,0,1,0,0,1,0,0,48,1
P000292,Bamboo Cutting Board,Kitchen & Dining,Bamboo,Totally Bamboo,18.28,3.4,18073,Fsc Certified,1,0,1,0,1,1,0,0,70,1
P000293,Bamboo Dish Brush,Kitchen & Dining,"Bamboo, Plant Fiber Bristles",Full Circle,7.1,3.0,16130,Fsc Certified,1,0,1,0,1,1,0,0,70,1
P000294,Petroleum Lip Balm Plastic,Healthcare & Wellness,"Petrolatum, Plastic Tube",Vaseline,2.75,4.6,5862,,1,0,1,0,0,0,0,0,25,1
P000295,Nylon Dog Leash,Pet Care,"Nylon, Metal Hardware",Ruffwear,27.69,3.7,25418,,0,1,0,1,0,0,0,0,0,0
P000296,Glass Food Container,Kitchen & Dining,"Borosilicate Glass, Silicone Lid",Pyrex,22.37,3.2,42106,,1,0,0,1,1,1,0,0,55,1
P000297,Dish Soap Plastic Bottle,Cleaning,"Synthetic Surfactants, Plastic",Dawn,3.72,4.9,20252,,1,1,1,0,0,0,0,0,0,0
P000298,Compostable Tape,Office & Stationery,"Cellulose, Natural Rubber Adhesive",Nitto,7.24,4.7,28878,Bpi Certified,1,0,1,0,1,1,1,0,80,1
P000299,Compostable Diaper,Baby & Kids,"Plant-Based Materials, Pla",Eco By Naty,0.49,3.4,12543,Nordic Swan,1,0,1,0,0,0,1,0,43,1
P000300,Wooden Crib,Baby & Kids,"Solid Pine Wood, Non-Toxic Paint",Babyletto,384.86,4.1,23702,Greenguard Gold,1,0,1,0,0,1,0,0,40,1
P000301,Recycled Paper Towel,Kitchen & Dining,100% Recycled Paper,Seventh Generation,5.51,5.0,1725,Fsc Certified,1,0,1,1,0,0,0,1,65,1
P000302,Recycled Plastic Toothbrush,Personal Care,Recycled Plastic,Renew,3.89,3.8,14716,Grs Certified,1,0,1,1,0,0,0,1,65,1
P000303,Glass Water Bottle,Kitchen & Dining,"Borosilicate Glass, Silicone Sleeve",Lifefactory,27.25,3.8,3148,,1,0,0,1,1,1,0,0,55,1
P000304,Virgin Sticky Notes,Office & Stationery,"Virgin Paper, Acrylic Adhesive",Post-It,3.77,4.9,41590,,1,0,1,1,0,0,0,0,45,1
P000305,Bamboo Cotton Swabs,Personal Care,"Bamboo, Cotton",Ecoswab,4.81,4.4,4153,Fsc Certified,1,0,1,0,1,1,0,0,70,1
P000306,Reusable Aluminum Foil,Kitchen & Dining,Recycled Aluminum,If You Care,7.71,4.4,49259,Grs Certified,1,0,0,1,1,0,0,1,60,1
P000307,Smart Power Strip,Electronics & Energy,"Abs Plastic, Copper",Kasa,28.85,3.6,7640,Energy Star,1,1,1,0,0,0,0,0,5,1
P000308,Disposable Diaper,Baby & Kids,"Polypropylene, Polyethylene, Sap",Pampers,0.29,4.0,25418,,0,1,0,0,0,0,0,0,0,0
P000309,Reusable Mesh Bag,Food & Beverage,Organic Cotton Mesh,Alchemy Goods,9.17,3.8,34901,Gots,1,0,1,0,1,1,1,0,85,1
P000310,Natural Rubber Gloves,Cleaning,Natural Rubber,Mapa,6.3,3.5,3183,,1,0,1,0,1,1,1,0,70,1
P000311,Wooden Cutting Board,Kitchen & Dining,Acacia Wood,Boardsmith,46.67,3.3,36150,Fsc Certified,1,0,1,0,0,1,0,0,50,1
P000312,Mouthwash Plastic Bottle,Healthcare & Wellness,"Water, Alcohol, Plastic Bottle",Listerine,5.77,4.7,48550,,1,0,1,0,0,0,0,0,25,1
P000313,Aluminum Deodorant,Personal Care,"Aluminum, Plastic",Sure,3.87,4.0,3184,,1,0,1,1,1,0,0,0,65,1
P000314,Neem Oil Pest Spray,Garden & Outdoors,"Cold-Pressed Neem Oil, Water",Garden Safe,9.62,3.7,15829,Omri Listed,0,0,0,0,0,0,0,0,8,1
P000315,Polyester Leggings,Fashion & Clothing,"88% Polyester, 12% Spandex",Lululemon,108.97,3.1,28400,,0,1,0,0,0,0,0,0,0,0
P000316,Safety Razor Metal,Personal Care,Stainless Steel,Merkur,34.13,3.3,27734,Zero Waste Certified,1,0,0,1,1,1,0,0,55,1
P000317,Bamboo Dish Brush,Kitchen & Dining,"Bamboo, Plant Fiber Bristles",Full Circle,6.77,4.4,41215,Fsc Certified,1,0,1,0,1,1,0,0,70,1
P000318,Cork Belt,Fashion & Clothing,"Cork, Cotton Lining",Corkor,29.71,3.6,7268,Vegan Society,1,0,1,0,1,1,0,0,60,1
P000319,Compostable Coffee Bag,Food & Beverage,"Kraft Paper, Pla Lining",Counter Culture,15.64,4.3,21308,Bpi Certified,1,0,1,1,0,0,0,0,55,1
P000320,Plastic Ruler,Office & Stationery,Polystyrene Plastic,Staedtler,2.03,3.5,43435,,1,1,1,0,0,0,0,0,0,0
P000321,Mouthwash Tablets,Personal Care,"Sodium Bicarbonate, Natural",Unpaste,9.57,3.1,24995,Cosmos Natural,0,0,0,0,0,0,1,0,18,1
P000322,Paper Straw,Kitchen & Dining,"Paper, Food-Safe Coating",Aardvark,4.08,3.6,49478,Fsc Certified,1,0,1,1,0,0,0,0,55,1
P000323,Plastic Crib,Baby & Kids,"Abs Plastic, Steel Hardware",Delta Children,153.71,3.3,29251,,1,1,1,1,0,0,0,0,15,0
P000324,Beeswax Crayons,Baby & Kids,"Beeswax, Natural Pigments",Stockmar,15.92,3.8,10231,,1,0,1,0,0,1,1,0,50,1
P000325,Cotton Produce Bag,Kitchen & Dining,Organic Cotton Mesh,Colony Co,10.42,3.0,29314,Gots,1,0,1,0,1,1,1,0,85,1
P000326,Aluminum Foil,Kitchen & Dining,Aluminum,Reynolds,6.68,4.0,26634,,1,0,0,1,1,0,0,0,40,1
P000327,Synthetic Wood Polish,Cleaning,"Silicone, Petroleum Distillates, Aerosol",Pledge,5.88,4.0,1608,,1,1,0,0,1,0,0,0,0,0
P000328,Natural Rubber Hose,Garden & Outdoors,Natural Rubber,Gilmour,26.39,3.6,22149,,1,0,1,0,1,1,1,0,70,1
P000329,Silicone Food Wrap,Kitchen & Dining,Silicone,Stasher,12.15,4.8,46489,,1,0,0,0,1,0,0,0,20,1
P000330,Wool Sweater,Fashion & Clothing,100% Merino Wool,Icebreaker,151.09,3.2,4008,Zq Merino,1,0,1,0,1,1,0,0,60,1
P000331,Plastic Landscape Fabric,Garden & Outdoors,Polypropylene Plastic,Dewitt,13.5,3.8,35399,,1,1,1,0,0,0,0,0,0,0
P000332,Synthetic Garden Gloves,Garden & Outdoors,"Nylon, Nitrile Coating",Mechanix,10.25,4.4,27000,,0,1,0,1,0,0,0,0,0,0
P000333,Plastic Phone Case,Electronics & Energy,Polycarbonate Plastic,Otterbox,21.34,3.0,40102,,1,1,1,0,0,0,0,0,0,0
P000334,Single-Use Plastic Bottle,Kitchen & Dining,Pet Plastic,Evian,1.98,4.3,37828,,1,0,1,0,0,0,0,0,25,1
P000335,Silicone Baking Mat,Kitchen & Dining,Food-Grade Silicone,Silpat,21.03,4.0,4758,,1,0,0,0,1,0,0,0,20,1
P000336,Stainless Steel Water Bottle,Kitchen & Dining,18/8 Stainless Steel,Hydro Flask,31.91,3.1,30094,B Corp,1,0,0,1,1,1,0,0,65,1
P000337,Recycled Paper Notebook,Office & Stationery,"100% Recycled Paper, Cardboard Cover",Ecosystem,10.33,4.3,32831,Fsc Certified,1,0,1,1,0,0,0,1,65,1
P000338,Natural Insect Repellent,Healthcare & Wellness,"Citronella, Eucalyptus, Glass Spray",Badger,10.83,3.0,17805,Cosmos Natural,1,0,0,1,1,1,0,0,63,1
P000339,Plantable Pencil,Office & Stationery,"Recycled Newspaper, Seed Capsule",Sprout,9.96,4.7,26838,,1,0,1,1,0,0,0,1,55,1
P000340,Charcoal Toothbrush,Personal Care,"Bamboo, Charcoal Bristles",Charcoalco,6.62,4.6,4856,Gots,1,0,1,0,1,1,0,0,75,1
P000341,Dish Soap Bar,Cleaning,"Plant-Based Oils, Cardboard Packaging",Zero Waste Chef,8.85,3.7,19532,Cosmos Natural,1,0,1,1,0,0,1,0,63,1
P000342,Canvas Pencil Case,Office & Stationery,100% Cotton Canvas,Scout,16.66,3.4,40636,,1,0,1,0,1,1,0,0,60,1
P000343,Plastic Bath Toy,Baby & Kids,"Pvc, Abs Plastic",Munchkin,7.97,3.4,36757,,1,1,1,0,0,0,0,0,0,0
P000344,Plastic Trash Bag,Kitchen & Dining,Hdpe Plastic,Glad,8.09,3.2,31803,,1,0,1,0,0,0,0,0,25,1
P000345,Toothbrush Kids,Personal Care,Abs Plastic,Brush Baby,2.92,4.7,7699,,1,1,1,0,0,0,0,0,0,0
P000346,Cork Laptop Sleeve,Electronics & Energy,"Natural Cork, Cotton Lining",Corkor,37.84,4.9,9364,,1,0,1,0,1,1,1,0,70,1
P000347,Refillable Highlighter,Office & Stationery,"Abs Plastic, Refillable Ink",Stabilo,5.75,3.9,16240,,1,1,1,0,0,0,0,0,0,0
P000348,Cloth Dish Towel,Kitchen & Dining,100% Cotton,Williams-Sonoma,16.07,3.1,25418,,1,0,1,0,1,1,0,0,60,1
P000349,Staple-Free Stapler,Office & Stationery,"Abs Plastic, Metal Blade",Kokuyo,10.34,3.5,43161,,1,1,1,1,0,0,0,0,15,0
P000350,Synthetic Laptop Bag,Electronics & Energy,600D Polyester,Targus,41.13,3.4,25418,,0,1,0,0,0,0,0,0,0,0
P000351,Natural Insect Repellent,Healthcare & Wellness,"Citronella, Eucalyptus, Glass Spray",Badger,9.07,3.9,12444,Cosmos Natural,1,0,0,1,1,1,0,0,63,1
P000352,Incandescent Bulb,Electronics & Energy,"Glass, Tungsten Filament",Ge,3.16,3.6,44876,,1,0,0,1,1,1,0,0,55,1
